Subfamily,Genus Name Pub,Species Name Pub,Status,Exotic,Island Name,Island Group,Archipelago,Biogeographic realm,Lat,Long
Myrmicinae,Tetramorium,bicarinatum,Land + Island,Exotic,Nakanoshima,Tokara Islands,Satsunan Islands,Temperate Northern Pacific,29.848849,129.871098
Ponerinae,Cryptopone,sauteri,Land + Island,Native,Amami-Oshima,Amami Islands,Satsunan Islands,Temperate Northern Pacific,28.311807,129.426562
Myrmicinae,Tetramorium,bicarinatum,Land + Island,Exotic,Suwanose-jima,Tokara Islands,Satsunan Islands,Temperate Northern Pacific,29.641179,129.712841
Myrmicinae,Tetramorium,bicarinatum,Land + Island,Exotic,Hira-shima,-,Kyushu,Temperate Northern Pacific,33.006535,129.24276
Myrmicinae,Tetramorium,bicarinatum,Land + Island,Exotic,Akuseki-jima,Tokara Islands,Satsunan Islands,Temperate Northern Pacific,29.459413,129.602299
Myrmicinae,Tetramorium,bicarinatum,Land + Island,Exotic,Kodakarajima,Tokara Islands,Satsunan Islands,Temperate Northern Pacific,29.223776,129.325522
Myrmicinae,Tetramorium,bicarinatum,Land + Island,Exotic,Takara-jima,Tokara Islands,Satsunan Islands,Temperate Northern Pacific,29.146641,129.207673
Myrmicinae,Tetramorium,bicarinatum,Land + Island,Exotic,Yokoate-jima,Tokara Islands,Satsunan Islands,Temperate Northern Pacific,28.798824,128.990909
Myrmicinae,Tetramorium,bicarinatum,Land + Island,Exotic,Amami-Oshima,Amami Islands,Satsunan Islands,Temperate Northern Pacific,28.311807,129.426562
Myrmicinae,Tetramorium,bicarinatum,Land + Island,Exotic,Kakeromajima,Amami Islands,Satsunan Islands,Temperate Northern Pacific,28.123869,129.257393
Myrmicinae,Tetramorium,bicarinatum,Land + Island,Exotic,Okinoerabu-jima,Amami Islands,Satsunan Islands,Temperate Northern Pacific,27.366219,128.600533
Myrmicinae,Tetramorium,bicarinatum,Land + Island,Exotic,Okinawa,-,Okinawa Islands,Temperate Northern Pacific,26.517553,127.96582
Ponerinae,Cryptopone,tengu,Island Only,Native,Haha-jima,Haha-jima Group,Ogasawara Islands,Central Indo-Pacific,26.667203,142.157199
Myrmicinae,Tetramorium,bicarinatum,Land + Island,Exotic,Iwotori-shima,Osumi Islands,Satsunan Islands,Temperate Northern Pacific,33.782704,131.970591
Myrmicinae,Tetramorium,bicarinatum,Land + Island,Exotic,Izena-jima,Okinawa Islands,Ryukyu Islands,Temperate Northern Pacific,26.933249,127.936596
Myrmicinae,Tetramorium,bicarinatum,Land + Island,Exotic,Kouri-jima,Okinawa Islands,Ryukyu Islands,Temperate Northern Pacific,26.70681,128.017522
Myrmicinae,Tetramorium,bicarinatum,Land + Island,Exotic,Ikeijima,-,Okinawa Islands,Temperate Northern Pacific,27.046358,127.969979
Myrmicinae,Tetramorium,bicarinatum,Land + Island,Exotic,Henza-jima,-,Okinawa Islands,Temperate Northern Pacific,26.342162,127.958717
Myrmicinae,Tetramorium,bicarinatum,Land + Island,Exotic,Miyagi,Okinawa Islands,Ryukyu Islands,Temperate Northern Pacific,26.493709,127.959792
Myrmicinae,Tetramorium,bicarinatum,Land + Island,Exotic,Tsuken,Yokatsu Islands,Okinawa Islands,Temperate Northern Pacific,26.252339,127.941502
Myrmicinae,Tetramorium,bicarinatum,Land + Island,Exotic,Kudaka,Okinawa Islands,Ryukyu Islands,Temperate Northern Pacific,26.161523,127.894221
Myrmicinae,Tetramorium,bicarinatum,Land + Island,Exotic,Tokashiki-jima,Kerama Islands,Okinawa Islands,Temperate Northern Pacific,26.364512,127.147575
Amblyoponinae,Stigmatomma,silvestrii,Land + Island,Native,To,-,Izu Islands,Temperate Northern Pacific,34.522303,139.279106
Ponerinae,Cryptopone,tengu,Island Only,Native,Amami-Oshima,Amami Islands,Satsunan Islands,Temperate Northern Pacific,28.311807,129.426562
Myrmicinae,Tetramorium,bicarinatum,Land + Island,Exotic,Aguni-jima,-,Okinawa Islands,Temperate Northern Pacific,26.587392,127.22955
Myrmicinae,Tetramorium,bicarinatum,Land + Island,Exotic,Kume-jima,Okinawa Islands,Ryukyu Islands,Temperate Northern Pacific,26.349982,126.773293
Myrmicinae,Tetramorium,bicarinatum,Land + Island,Exotic,Miyako-jima,Miyako Islands,Sakishima Islands,Temperate Northern Pacific,24.774041,125.332376
Myrmicinae,Tetramorium,bicarinatum,Land + Island,Exotic,Ikema-jima,Miyako Islands,Sakishima Islands,Temperate Northern Pacific,24.930295,125.243101
Myrmicinae,Tetramorium,bicarinatum,Land + Island,Exotic,Kurima-jima,Miyako Islands,Sakishima Islands,Temperate Northern Pacific,24.237904,124.010534
Myrmicinae,Tetramorium,bicarinatum,Land + Island,Exotic,Shimoji-shima,Miyako Islands,Sakishima Islands,Temperate Northern Pacific,32.87245,129.033348
Myrmicinae,Tetramorium,bicarinatum,Land + Island,Exotic,Tarama,Miyako Islands,Sakishima Islands,Temperate Northern Pacific,24.656982,124.699288
Myrmicinae,Tetramorium,bicarinatum,Land + Island,Exotic,Ishigaki,Yaeyama Islands,Sakishima Islands,Temperate Northern Pacific,24.433381,124.205545
Myrmicinae,Tetramorium,bicarinatum,Land + Island,Exotic,Iriomote,Yaeyama Islands,Sakishima Islands,Temperate Northern Pacific,24.335813,123.814688
Myrmicinae,Tetramorium,bicarinatum,Land + Island,Exotic,Taketomi-jima,Yaeyama Islands,Sakishima Islands,Temperate Northern Pacific,24.325062,124.088119
Ponerinae,Cryptopone,tengu,Island Only,Native,Tokuno-shima,Amami Islands,Satsunan Islands,Temperate Northern Pacific,27.773461,128.948928
Myrmicinae,Tetramorium,bicarinatum,Land + Island,Exotic,Kuroshima (Okinawa),Yaeyama Islands,Sakishima Islands,Temperate Northern Pacific,24.233926,124.014011
Myrmicinae,Tetramorium,bicarinatum,Land + Island,Exotic,Kohama-jima,Yaeyama Islands,Sakishima Islands,Temperate Northern Pacific,32.964045,132.073693
Myrmicinae,Tetramorium,bicarinatum,Land + Island,Exotic,Hateruma,Yaeyama Islands,Sakishima Islands,Temperate Northern Pacific,24.05851,123.782183
Myrmicinae,Tetramorium,bicarinatum,Land + Island,Exotic,Yonaguni-jima,Yaeyama Islands,Sakishima Islands,Temperate Northern Pacific,24.455253,122.988732
Myrmicinae,Tetramorium,bicarinatum,Land + Island,Exotic,Uotsuri-jima,-,Senkaku Islands,Temperate Northern Pacific,32.801402,132.489667
Myrmicinae,Tetramorium,bicarinatum,Land + Island,Exotic,Kita-kojima,-,Senkaku Islands,Central Indo-Pacific,25.433157,141.282652
Myrmicinae,Tetramorium,bicarinatum,Land + Island,Exotic,Minami-kojima,-,Senkaku Islands,Temperate Northern Pacific,33.5463535,130.4444399
Myrmicinae,Tetramorium,bicarinatum,Land + Island,Exotic,Kitadaito-jima,-,Daito Islands,Temperate Northern Pacific,25.94437,131.307262
Myrmicinae,Tetramorium,bicarinatum,Land + Island,Exotic,Minami-Daito,-,Daito Islands,Temperate Northern Pacific,25.843178,131.242729
Myrmicinae,Tetramorium,kraepelini,Land + Island,Exotic,Okinawa,-,Okinawa Islands,Temperate Northern Pacific,26.517553,127.96582
Ponerinae,Cryptopone,tengu,Island Only,Native,Okinawa,-,Okinawa Islands,Temperate Northern Pacific,26.517553,127.96582
Myrmicinae,Tetramorium,kraepelini,Land + Island,Exotic,Izena-jima,Okinawa Islands,Ryukyu Islands,Temperate Northern Pacific,26.933249,127.936596
Myrmicinae,Tetramorium,kraepelini,Land + Island,Exotic,Sesoko,-,Okinawa Islands,Temperate Northern Pacific,26.643909,127.864001
Myrmicinae,Tetramorium,kraepelini,Land + Island,Exotic,Ikeijima,-,Okinawa Islands,Temperate Northern Pacific,27.046358,127.969979
Myrmicinae,Tetramorium,kraepelini,Land + Island,Exotic,Henza-jima,-,Okinawa Islands,Temperate Northern Pacific,26.342162,127.958717
Myrmicinae,Tetramorium,kraepelini,Land + Island,Exotic,Miyagi,Okinawa Islands,Ryukyu Islands,Temperate Northern Pacific,26.493709,127.959792
Myrmicinae,Tetramorium,kraepelini,Land + Island,Exotic,Tsuken,Yokatsu Islands,Okinawa Islands,Temperate Northern Pacific,26.252339,127.941502
Myrmicinae,Tetramorium,kraepelini,Land + Island,Exotic,Kudaka,Okinawa Islands,Ryukyu Islands,Temperate Northern Pacific,26.161523,127.894221
Myrmicinae,Tetramorium,kraepelini,Land + Island,Exotic,Kume-jima,Okinawa Islands,Ryukyu Islands,Temperate Northern Pacific,26.349982,126.773293
Myrmicinae,Tetramorium,kraepelini,Land + Island,Exotic,Miyako-jima,Miyako Islands,Sakishima Islands,Temperate Northern Pacific,24.774041,125.332376
Ponerinae,Cryptopone,tengu,Island Only,Native,Iriomote,Yaeyama Islands,Sakishima Islands,Temperate Northern Pacific,24.335813,123.814688
Myrmicinae,Tetramorium,kraepelini,Land + Island,Exotic,Ikema-jima,Miyako Islands,Sakishima Islands,Temperate Northern Pacific,24.930295,125.243101
Myrmicinae,Tetramorium,kraepelini,Land + Island,Exotic,Kurima-jima,Miyako Islands,Sakishima Islands,Temperate Northern Pacific,24.237904,124.010534
Myrmicinae,Tetramorium,kraepelini,Land + Island,Exotic,Irabu,Miyako Islands,Sakishima Islands,Temperate Northern Pacific,24.829506,125.179153
Myrmicinae,Tetramorium,kraepelini,Land + Island,Exotic,Shimoji-shima,Miyako Islands,Sakishima Islands,Temperate Northern Pacific,32.87245,129.033348
Myrmicinae,Tetramorium,kraepelini,Land + Island,Exotic,Ishigaki,Yaeyama Islands,Sakishima Islands,Temperate Northern Pacific,24.433381,124.205545
Myrmicinae,Tetramorium,kraepelini,Land + Island,Exotic,Yonaguni-jima,Yaeyama Islands,Sakishima Islands,Temperate Northern Pacific,24.455253,122.988732
Myrmicinae,Tetramorium,lanuginosum,Land + Island,Exotic,Chichi-jima,Chichi-jima Group,Ogasawara Islands,Temperate Northern Pacific,34.647149,134.51091
Myrmicinae,Tetramorium,lanuginosum,Land + Island,Exotic,Haha-jima,Haha-jima Group,Ogasawara Islands,Central Indo-Pacific,26.667203,142.157199
Myrmicinae,Tetramorium,lanuginosum,Land + Island,Exotic,Ani-jima,Chichi-jima Group,Ogasawara Islands,Temperate Northern Pacific,38.265768,141.478149
Myrmicinae,Tetramorium,lanuginosum,Land + Island,Exotic,Nishi-jima,Chichi-jima Group,Ogasawara Islands,Temperate Northern Pacific,34.654291,134.479626
Myrmicinae,Tetramorium,lanuginosum,Land + Island,Exotic,Muko-jima,Mukojima Group,Ogasawara Islands,Central Indo-Pacific,26.603303,142.129542
Myrmicinae,Tetramorium,lanuginosum,Land + Island,Exotic,Tanegashima,Osumi Islands,Satsunan Islands,Temperate Northern Pacific,30.580814,130.975089
Myrmicinae,Tetramorium,lanuginosum,Land + Island,Exotic,Kuchino-shima,Tokara Islands,Satsunan Islands,Temperate Northern Pacific,29.972314,129.922578
Myrmicinae,Tetramorium,lanuginosum,Land + Island,Exotic,Nakanoshima,Tokara Islands,Satsunan Islands,Temperate Northern Pacific,29.848849,129.871098
Myrmicinae,Tetramorium,lanuginosum,Land + Island,Exotic,Akuseki-jima,Tokara Islands,Satsunan Islands,Temperate Northern Pacific,29.459413,129.602299
Myrmicinae,Tetramorium,lanuginosum,Land + Island,Exotic,Kodakarajima,Tokara Islands,Satsunan Islands,Temperate Northern Pacific,29.223776,129.325522
Myrmicinae,Tetramorium,lanuginosum,Land + Island,Exotic,Takara-jima,Tokara Islands,Satsunan Islands,Temperate Northern Pacific,29.146641,129.207673
Myrmicinae,Tetramorium,lanuginosum,Land + Island,Exotic,Amami-Oshima,Amami Islands,Satsunan Islands,Temperate Northern Pacific,28.311807,129.426562
Myrmicinae,Tetramorium,lanuginosum,Land + Island,Exotic,Tokuno-shima,Amami Islands,Satsunan Islands,Temperate Northern Pacific,27.773461,128.948928
Myrmicinae,Tetramorium,lanuginosum,Land + Island,Exotic,Okinawa,-,Okinawa Islands,Temperate Northern Pacific,26.517553,127.96582
Myrmicinae,Tetramorium,lanuginosum,Land + Island,Exotic,Iwotori-shima,Osumi Islands,Satsunan Islands,Temperate Northern Pacific,33.782704,131.970591
Myrmicinae,Tetramorium,lanuginosum,Land + Island,Exotic,Izena-jima,Okinawa Islands,Ryukyu Islands,Temperate Northern Pacific,26.933249,127.936596
Myrmicinae,Tetramorium,lanuginosum,Land + Island,Exotic,Minnajima,Miyako Islands,Sakishima Islands,Temperate Northern Pacific,26.251851,127.941851
Myrmicinae,Tetramorium,lanuginosum,Land + Island,Exotic,Sesoko,-,Okinawa Islands,Temperate Northern Pacific,26.643909,127.864001
Myrmicinae,Tetramorium,lanuginosum,Land + Island,Exotic,Ikeijima,-,Okinawa Islands,Temperate Northern Pacific,27.046358,127.969979
Myrmicinae,Tetramorium,lanuginosum,Land + Island,Exotic,Henza-jima,-,Okinawa Islands,Temperate Northern Pacific,26.342162,127.958717
Myrmicinae,Tetramorium,lanuginosum,Land + Island,Exotic,Yabuchijima,-,Okinawa Islands,Temperate Northern Pacific,26.318615,127.9232373
Myrmicinae,Tetramorium,lanuginosum,Land + Island,Exotic,Hamahiga,-,Okinawa Islands,Temperate Northern Pacific,26.319881,127.958071
Myrmicinae,Tetramorium,lanuginosum,Land + Island,Exotic,Miyagi,Okinawa Islands,Ryukyu Islands,Temperate Northern Pacific,26.493709,127.959792
Myrmicinae,Tetramorium,lanuginosum,Land + Island,Exotic,Tsuken,Yokatsu Islands,Okinawa Islands,Temperate Northern Pacific,26.252339,127.941502
Myrmicinae,Tetramorium,lanuginosum,Land + Island,Exotic,Kudaka,Okinawa Islands,Ryukyu Islands,Temperate Northern Pacific,26.161523,127.894221
Myrmicinae,Tetramorium,lanuginosum,Land + Island,Exotic,Yagaji-shima,-,Okinawa Islands,Temperate Northern Pacific,26.663641,128.01317
Myrmicinae,Tetramorium,lanuginosum,Land + Island,Exotic,Tokashiki-jima,Kerama Islands,Okinawa Islands,Temperate Northern Pacific,26.364512,127.147575
Myrmicinae,Tetramorium,lanuginosum,Land + Island,Exotic,Kume-jima,Okinawa Islands,Ryukyu Islands,Temperate Northern Pacific,26.349982,126.773293
Myrmicinae,Tetramorium,lanuginosum,Land + Island,Exotic,Miyako-jima,Miyako Islands,Sakishima Islands,Temperate Northern Pacific,24.774041,125.332376
Myrmicinae,Tetramorium,lanuginosum,Land + Island,Exotic,Ikema-jima,Miyako Islands,Sakishima Islands,Temperate Northern Pacific,24.930295,125.243101
Myrmicinae,Tetramorium,lanuginosum,Land + Island,Exotic,Irabu,Miyako Islands,Sakishima Islands,Temperate Northern Pacific,24.829506,125.179153
Myrmicinae,Tetramorium,lanuginosum,Land + Island,Exotic,Shimoji-shima,Miyako Islands,Sakishima Islands,Temperate Northern Pacific,32.87245,129.033348
Myrmicinae,Tetramorium,lanuginosum,Land + Island,Exotic,Tarama,Miyako Islands,Sakishima Islands,Temperate Northern Pacific,24.656982,124.699288
Myrmicinae,Tetramorium,lanuginosum,Land + Island,Exotic,Ishigaki,Yaeyama Islands,Sakishima Islands,Temperate Northern Pacific,24.433381,124.205545
Myrmicinae,Tetramorium,lanuginosum,Land + Island,Exotic,Iriomote,Yaeyama Islands,Sakishima Islands,Temperate Northern Pacific,24.335813,123.814688
Myrmicinae,Tetramorium,lanuginosum,Land + Island,Exotic,Taketomi-jima,Yaeyama Islands,Sakishima Islands,Temperate Northern Pacific,24.325062,124.088119
Myrmicinae,Tetramorium,lanuginosum,Land + Island,Exotic,Kuroshima (Okinawa),Yaeyama Islands,Sakishima Islands,Temperate Northern Pacific,24.233926,124.014011
Myrmicinae,Tetramorium,lanuginosum,Land + Island,Exotic,Kohama-jima,Yaeyama Islands,Sakishima Islands,Temperate Northern Pacific,32.964045,132.073693
Myrmicinae,Tetramorium,lanuginosum,Land + Island,Exotic,Hateruma,Yaeyama Islands,Sakishima Islands,Temperate Northern Pacific,24.05851,123.782183
Myrmicinae,Tetramorium,lanuginosum,Land + Island,Exotic,Yonaguni-jima,Yaeyama Islands,Sakishima Islands,Temperate Northern Pacific,24.455253,122.988732
Myrmicinae,Tetramorium,lanuginosum,Land + Island,Exotic,Uotsuri-jima,-,Senkaku Islands,Temperate Northern Pacific,32.801402,132.489667
Myrmicinae,Tetramorium,lanuginosum,Land + Island,Exotic,Kita-kojima,-,Senkaku Islands,Central Indo-Pacific,25.433157,141.282652
Myrmicinae,Tetramorium,lanuginosum,Land + Island,Exotic,Minami-kojima,-,Senkaku Islands,Temperate Northern Pacific,33.5463535,130.4444399
Myrmicinae,Tetramorium,lanuginosum,Land + Island,Exotic,Kitadaito-jima,-,Daito Islands,Temperate Northern Pacific,25.94437,131.307262
Myrmicinae,Tetramorium,lanuginosum,Land + Island,Exotic,Minami-Daito,-,Daito Islands,Temperate Northern Pacific,25.843178,131.242729
Myrmicinae,Tetramorium,nipponense,Land + Island,Native,Togashima,-,-,Temperate Northern Pacific,26.188553,127.356214
Myrmicinae,Tetramorium,nipponense,Land + Island,Native,Kamikoshiki-jima,Koshiki Islands,Satsunan Islands,Temperate Northern Pacific,31.845563,129.876943
Myrmicinae,Tetramorium,nipponense,Land + Island,Native,Shimo-Koshiki,Koshiki Islands,Satsunan Islands,Temperate Northern Pacific,31.688628,129.720072
Myrmicinae,Tetramorium,nipponense,Land + Island,Native,Fukuejima,-,Goto Islands,Temperate Northern Pacific,32.683948,128.745266
Myrmicinae,Tetramorium,nipponense,Land + Island,Native,Nakadori,-,Goto Islands,Temperate Northern Pacific,32.964519,129.083867
Myrmicinae,Tetramorium,nipponense,Land + Island,Native,Hira-shima,-,Kyushu,Temperate Northern Pacific,33.006535,129.24276
Myrmicinae,Tetramorium,nipponense,Land + Island,Native,Oshima,-,Kyushu,Temperate Northern Pacific,34.740866,139.385576
Myrmicinae,Tetramorium,nipponense,Land + Island,Native,Iki,-,-,Temperate Northern Pacific,33.785622,129.718024
Myrmicinae,Tetramorium,nipponense,Land + Island,Native,Hirado,-,Kyushu,Temperate Northern Pacific,33.284708,129.465011
Myrmicinae,Tetramorium,nipponense,Land + Island,Native,Kuroko-shima,-,Kyushu,Temperate Northern Pacific,32.600108,128.834772
Myrmicinae,Tetramorium,nipponense,Land + Island,Native,Tsushima,-,Tsushima Island,Temperate Northern Pacific,32.768066,128.960306
Myrmicinae,Tetramorium,nipponense,Land + Island,Native,Izu Oshima,-,Izu Islands,Temperate Northern Pacific,34.794057,139.364519
Myrmicinae,Tetramorium,nipponense,Land + Island,Native,Aogashima,-,Izu Islands,Temperate Northern Pacific,32.457165,139.767026
Myrmicinae,Tetramorium,nipponense,Land + Island,Native,Chichi-jima,Chichi-jima Group,Ogasawara Islands,Temperate Northern Pacific,34.647149,134.51091
Myrmicinae,Tetramorium,nipponense,Land + Island,Native,Tanegashima,Osumi Islands,Satsunan Islands,Temperate Northern Pacific,30.580814,130.975089
Myrmicinae,Tetramorium,nipponense,Land + Island,Native,Yakushima,Osumi Islands,Satsunan Islands,Temperate Northern Pacific,30.339135,130.522252
Amblyoponinae,Stigmatomma,silvestrii,Land + Island,Native,Shikine,-,Izu Islands,Temperate Northern Pacific,34.220003,134.612355
Myrmicinae,Tetramorium,nipponense,Land + Island,Native,Suwanose-jima,Tokara Islands,Satsunan Islands,Temperate Northern Pacific,29.641179,129.712841
Myrmicinae,Tetramorium,nipponense,Land + Island,Native,Takara-jima,Tokara Islands,Satsunan Islands,Temperate Northern Pacific,29.146641,129.207673
Myrmicinae,Tetramorium,nipponense,Land + Island,Native,Amami-Oshima,Amami Islands,Satsunan Islands,Temperate Northern Pacific,28.311807,129.426562
Myrmicinae,Tetramorium,nipponense,Land + Island,Native,Tokuno-shima,Amami Islands,Satsunan Islands,Temperate Northern Pacific,27.773461,128.948928
Myrmicinae,Tetramorium,nipponense,Land + Island,Native,Okinoerabu-jima,Amami Islands,Satsunan Islands,Temperate Northern Pacific,27.366219,128.600533
Myrmicinae,Tetramorium,nipponense,Land + Island,Native,Yoron-jima,Amami Islands,Satsunan Islands,Temperate Northern Pacific,27.042604,128.432407
Myrmicinae,Tetramorium,nipponense,Land + Island,Native,Okinawa,-,Okinawa Islands,Temperate Northern Pacific,26.517553,127.96582
Myrmicinae,Tetramorium,nipponense,Land + Island,Native,Henza-jima,-,Okinawa Islands,Temperate Northern Pacific,26.342162,127.958717
Myrmicinae,Tetramorium,nipponense,Land + Island,Native,Yagaji-shima,-,Okinawa Islands,Temperate Northern Pacific,26.663641,128.01317
Myrmicinae,Tetramorium,nipponense,Land + Island,Native,Tokashiki-jima,Kerama Islands,Okinawa Islands,Temperate Northern Pacific,26.364512,127.147575
Myrmicinae,Tetramorium,nipponense,Land + Island,Native,Miyako-jima,Miyako Islands,Sakishima Islands,Temperate Northern Pacific,24.774041,125.332376
